ID,EXTERNAL_ID,STEPS,SUBMISSION_TIME,UPDATED_AT
5591689,10103,1033,"2023-02-13T01:00:00.000+0100","2023-02-13T19:23:58.835+0100"
5649895,10103,12236,"2023-02-27T17:52:07.000+0100","2023-02-27T16:52:22.684+0100"
5844439,10103,13046,"2023-04-14T21:10:15.000+0200","2023-04-14T19:10:28.169+0200"
5644343,10103,8523,"2023-02-25T01:00:00.000+0100","2023-02-26T10:17:50.085+0100"
5956847,10103,10470,"2023-05-10T20:20:02.000+0200","2023-05-10T18:20:16.232+0200"
5905881,10103,6681,"2023-04-28T20:50:19.000+0200","2023-04-28T18:50:30.223+0200"
5781653,10103,9112,"2023-03-30T19:15:08.000+0200","2023-03-30T17:15:17.481+0200"
5952450,10103,9112,"2023-05-09T19:49:10.000+0200","2023-05-09T17:49:23.051+0200"
5924947,10103,9271,"2023-05-03T00:51:16.000+0200","2023-05-02T22:51:23.574+0200"
5812361,10103,10973,"2023-04-07T00:55:59.000+0200","2023-04-06T22:56:06.849+0200"
5645702,10103,7970,"2023-02-26T18:42:30.000+0100","2023-02-26T17:42:38.090+0100"
5786227,10103,9254,"2023-03-31T20:48:26.000+0200","2023-03-31T18:48:36.995+0200"
5840906,10103,6422,"2023-04-13T22:45:12.000+0200","2023-04-13T20:45:18.345+0200"
5789746,10103,7823,"2023-04-01T18:36:56.000+0200","2023-04-01T16:37:03.558+0200"
5818240,10103,8563,"2023-04-07T02:00:00.000+0200","2023-04-08T14:02:50.752+0200"
5912362,10103,8994,"2023-04-29T02:00:00.000+0200","2023-04-30T07:33:27.542+0200"
5799905,10103,9033,"2023-04-04T00:59:08.000+0200","2023-04-03T22:59:14.231+0200"
5869921,10103,6413,"2023-04-20T20:56:51.000+0200","2023-04-20T18:56:58.319+0200"
5626072,10103,7725,"2023-02-21T20:20:14.000+0100","2023-02-21T19:20:20.620+0100"
5726510,10103,7837,"2023-03-17T16:10:22.000+0100","2023-03-17T15:10:28.081+0100"
5897313,10103,8654,"2023-04-26T22:05:53.000+0200","2023-04-26T20:06:03.722+0200"
5879395,10103,10652,"2023-04-22T23:21:48.000+0200","2023-04-22T21:21:56.730+0200"
5654778,10103,10245,"2023-02-28T19:33:47.000+0100","2023-02-28T18:33:55.336+0100"
5948793,10103,12044,"2023-05-08T21:07:33.000+0200","2023-05-08T19:07:40.483+0200"
5901272,10103,7822,"2023-04-27T20:12:15.000+0200","2023-04-27T18:12:24.534+0200"
5971090,10103,6536,"2023-05-13T02:00:00.000+0200","2023-05-14T13:45:11.499+0200"
5977719,10103,11721,"2023-05-16T00:48:50.000+0200","2023-05-15T22:48:56.698+0200"
5937769,10103,12118,"2023-05-06T00:53:35.000+0200","2023-05-05T22:53:42.938+0200"
5748965,10103,10505,"2023-03-22T19:12:36.000+0100","2023-03-22T18:12:43.175+0100"
5986992,10103,11890,"2023-05-17T02:00:00.000+0200","2023-05-18T09:21:41.380+0200"
5882549,10103,6995,"2023-04-23T18:50:52.000+0200","2023-04-23T16:51:01.921+0200"
5851554,10103,9943,"2023-04-16T17:07:40.000+0200","2023-04-16T15:07:46.660+0200"
5861253,10103,6958,"2023-04-18T21:13:37.000+0200","2023-04-18T19:13:47.495+0200"
5918427,10103,11747,"2023-05-01T19:40:14.000+0200","2023-05-01T17:40:25.687+0200"
5734838,10103,7942,"2023-03-19T14:16:44.000+0100","2023-03-19T13:16:52.246+0100"
5933736,10103,15436,"2023-05-05T00:54:02.000+0200","2023-05-04T22:54:13.039+0200"
5763519,10103,8560,"2023-03-25T01:00:00.000+0100","2023-03-26T08:23:19.700+0200"
5960265,10103,9223,"2023-05-11T20:55:59.000+0200","2023-05-11T18:56:05.778+0200"
5611220,10103,6825,"2023-02-17T01:00:00.000+0100","2023-02-18T08:43:40.624+0100"
5718391,10103,9211,"2023-03-15T18:47:47.000+0100","2023-03-15T17:47:57.507+0100"
5637743,10103,8910,"2023-02-24T18:56:28.000+0100","2023-02-24T17:56:34.919+0100"
5836219,10103,5620,"2023-04-12T21:10:30.000+0200","2023-04-12T19:10:42.095+0200"
6691186,11063,336,"2023-11-29T01:00:00.000+0100","2023-11-29T04:30:01.777+0100"
6662087,11063,1972,"2023-11-19T01:00:00.000+0100","2023-11-19T04:30:04.525+0100"
5923080,11063,940,"2023-05-02T02:00:00.000+0200","2023-05-02T18:00:01.752+0200"
6916701,11063,1264,"2024-02-05T01:00:00.000+0100","2024-02-05T18:00:01.311+0100"
6677518,11063,8457,"2023-11-24T01:00:00.000+0100","2023-11-24T12:30:01.616+0100"
6997474,11063,446,"2024-02-18T01:00:00.000+0100","2024-02-18T18:00:01.187+0100"
6909019,11063,1746,"2024-02-04T01:00:00.000+0100","2024-02-04T12:30:01.122+0100"
7278219,11063,918,"2024-03-30T01:00:00.000+0100","2024-03-30T20:00:02.030+0100"
6192376,11063,394,"2023-07-09T02:00:00.000+0200","2023-07-09T16:00:01.708+0200"
6687232,11063,168,"2023-11-27T01:00:00.000+0100","2023-11-27T20:00:01.542+0100"
6908482,11063,458,"2024-02-04T01:00:00.000+0100","2024-02-04T08:00:01.068+0100"
5795941,11063,62,"2023-04-03T02:00:00.000+0200","2023-04-03T04:30:01.273+0200"
6692350,11063,2360,"2023-11-29T01:00:00.000+0100","2023-11-29T16:00:01.369+0100"
6911709,11063,1312,"2024-02-04T01:00:00.000+0100","2024-02-04T20:00:01.247+0100"
6032121,11063,6100,"2023-05-29T02:00:00.000+0200","2023-05-29T16:00:01.562+0200"
6143642,11063,4260,"2023-06-26T02:00:00.000+0200","2023-06-26T16:00:03.124+0200"
7003239,11063,5755,"2024-02-19T01:00:00.000+0100","2024-02-19T16:00:01.328+0100"
6912531,11063,210,"2024-02-04T01:00:00.000+0100","2024-02-04T22:00:01.265+0100"
5595078,11063,2486,"2023-02-14T01:00:00.000+0100","2023-02-14T20:00:01.444+0100"
5645167,11063,8355,"2023-02-26T01:00:00.000+0100","2023-02-26T16:00:01.590+0100"
6999406,11063,126,"2024-02-18T01:00:00.000+0100","2024-02-18T22:00:01.205+0100"
5777173,11063,2000,"2023-03-29T02:00:00.000+0200","2023-03-29T16:00:06.179+0200"
6690614,11063,852,"2023-11-28T01:00:00.000+0100","2023-11-28T22:00:01.625+0100"
5865300,11063,2888,"2023-04-19T02:00:00.000+0200","2023-04-19T18:00:01.364+0200"
6992137,11063,2588,"2024-02-17T01:00:00.000+0100","2024-02-17T20:00:01.149+0100"
6680611,11063,5086,"2023-11-25T01:00:00.000+0100","2023-11-25T16:00:01.551+0100"
5672820,11063,274,"2023-03-04T01:00:00.000+0100","2023-03-04T22:00:01.274+0100"
6682280,11063,774,"2023-11-26T01:00:00.000+0100","2023-11-26T04:30:01.601+0100"
6683451,11063,486,"2023-11-26T01:00:00.000+0100","2023-11-26T16:00:01.555+0100"
6109504,11063,11592,"2023-06-17T02:00:00.000+0200","2023-06-17T18:00:01.291+0200"
7058897,11063,8,"2024-02-28T01:00:00.000+0100","2024-02-28T04:30:02.228+0100"
5927664,11063,2206,"2023-05-03T02:00:00.000+0200","2023-05-03T18:00:04.020+0200"
6682531,11063,2,"2023-11-26T01:00:00.000+0100","2023-11-26T06:00:01.228+0100"
6992963,11063,1470,"2024-02-17T01:00:00.000+0100","2024-02-17T22:00:01.179+0100"
5731827,11063,1312,"2023-03-18T01:00:00.000+0100","2023-03-18T20:00:01.250+0100"
5985414,11063,3689,"2023-05-17T02:00:00.000+0200","2023-05-17T22:00:01.473+0200"
6680188,11063,96,"2023-11-25T01:00:00.000+0100","2023-11-25T12:30:01.305+0100"
6683903,11063,50,"2023-11-26T01:00:00.000+0100","2023-11-26T18:00:01.401+0100"
7052893,11063,1518,"2024-02-27T01:00:00.000+0100","2024-02-27T08:00:01.393+0100"
5701542,11063,9540,"2023-03-11T01:00:00.000+0100","2023-03-11T18:00:01.378+0100"
5669251,11063,892,"2023-03-03T01:00:00.000+0100","2023-03-04T00:00:01.413+0100"
6915873,11063,7969,"2024-02-05T01:00:00.000+0100","2024-02-05T16:00:01.317+0100"
6914161,11063,1270,"2024-02-05T01:00:00.000+0100","2024-02-05T08:00:01.277+0100"
6920017,11063,1202,"2024-02-06T01:00:00.000+0100","2024-02-06T08:00:01.225+0100"
6268345,11063,1582,"2023-07-28T02:00:00.000+0200","2023-07-28T12:30:01.285+0200"
6089113,11063,4973,"2023-06-12T02:00:00.000+0200","2023-06-12T12:30:03.769+0200"
6046987,11063,102,"2023-06-01T02:00:00.000+0200","2023-06-02T04:30:01.349+0200"
6448723,11063,220,"2023-09-14T02:00:00.000+0200","2023-09-15T04:30:01.829+0200"
7303228,11063,3708,"2024-04-03T02:00:00.000+0200","2024-04-03T16:00:02.694+0200"
6685703,11063,1578,"2023-11-27T01:00:00.000+0100","2023-11-27T08:00:01.574+0100"
6200315,11063,5588,"2023-07-11T02:00:00.000+0200","2023-07-11T16:00:01.620+0200"
5876132,11063,12,"2023-04-21T02:00:00.000+0200","2023-04-22T04:30:01.300+0200"
6687648,11063,844,"2023-11-27T01:00:00.000+0100","2023-11-27T22:00:01.512+0100"
7279160,11063,122,"2024-03-30T01:00:00.000+0100","2024-03-30T22:00:01.701+0100"
6688240,11063,10,"2023-11-28T01:00:00.000+0100","2023-11-28T04:30:01.820+0100"
6079320,11063,1532,"2023-06-09T02:00:00.000+0200","2023-06-09T22:00:01.257+0200"
5863567,11063,370,"2023-04-19T02:00:00.000+0200","2023-04-19T08:00:01.264+0200"
5626764,11063,1106,"2023-02-21T01:00:00.000+0100","2023-02-21T22:00:01.221+0100"
6990413,11063,2932,"2024-02-17T01:00:00.000+0100","2024-02-17T16:00:01.140+0100"
6451473,11063,296,"2023-09-15T02:00:00.000+0200","2023-09-15T22:00:01.474+0200"
7053714,11063,3633,"2024-02-27T01:00:00.000+0100","2024-02-27T12:30:01.242+0100"
6907472,11063,354,"2024-02-03T01:00:00.000+0100","2024-02-04T00:00:01.130+0100"
6907902,11063,22,"2024-02-04T01:00:00.000+0100","2024-02-04T04:30:01.272+0100"
6462203,11063,430,"2023-09-18T02:00:00.000+0200","2023-09-18T22:00:01.328+0200"
5693307,11063,2374,"2023-03-09T01:00:00.000+0100","2023-03-09T18:00:03.872+0100"
6678254,11063,1452,"2023-11-24T01:00:00.000+0100","2023-11-24T18:00:01.446+0100"
6678581,11063,898,"2023-11-24T01:00:00.000+0100","2023-11-24T20:00:01.357+0100"
6448044,11063,1080,"2023-09-14T02:00:00.000+0200","2023-09-14T22:00:01.430+0200"
6448490,11063,232,"2023-09-14T02:00:00.000+0200","2023-09-15T00:00:01.349+0200"
6450110,11063,4018,"2023-09-15T02:00:00.000+0200","2023-09-15T16:00:05.150+0200"
6452124,11063,92,"2023-09-15T02:00:00.000+0200","2023-09-16T04:30:09.324+0200"
6449242,11063,2396,"2023-09-15T02:00:00.000+0200","2023-09-15T08:00:02.250+0200"
6903027,11063,2,"2024-02-03T01:00:00.000+0100","2024-02-03T06:00:01.074+0100"
6676675,11063,188,"2023-11-23T01:00:00.000+0100","2023-11-24T00:00:01.343+0100"
6675530,11063,1828,"2023-11-23T01:00:00.000+0100","2023-11-23T18:00:01.774+0100"
6674411,11063,22,"2023-11-23T01:00:00.000+0100","2023-11-23T08:00:01.473+0100"
6454812,11063,174,"2023-09-16T02:00:00.000+0200","2023-09-16T22:00:01.601+0200"
6453892,11063,1202,"2023-09-16T02:00:00.000+0200","2023-09-16T18:00:01.472+0200"
6674790,11063,6399,"2023-11-23T01:00:00.000+0100","2023-11-23T12:30:01.241+0100"
6456394,11063,2870,"2023-09-17T02:00:00.000+0200","2023-09-17T12:30:01.443+0200"
6459746,11063,1622,"2023-09-18T02:00:00.000+0200","2023-09-18T08:00:05.499+0200"
6905408,11063,1818,"2024-02-03T01:00:00.000+0100","2024-02-03T18:00:01.241+0100"
6461178,11063,1724,"2023-09-18T02:00:00.000+0200","2023-09-18T18:00:01.327+0200"
6460704,11063,3428,"2023-09-18T02:00:00.000+0200","2023-09-18T16:00:02.335+0200"
6895006,11063,1302,"2024-02-01T01:00:00.000+0100","2024-02-01T20:00:01.387+0100"
7052267,11063,6,"2024-02-27T01:00:00.000+0100","2024-02-27T04:30:03.656+0100"
7047051,11063,4504,"2024-02-26T01:00:00.000+0100","2024-02-26T12:30:01.086+0100"
7048121,11063,3942,"2024-02-26T01:00:00.000+0100","2024-02-26T16:00:01.254+0100"
6879912,11063,114,"2024-01-30T01:00:00.000+0100","2024-01-30T04:30:01.266+0100"
6406728,11063,998,"2023-09-03T02:00:00.000+0200","2023-09-03T16:00:01.351+0200"
6882883,11063,1430,"2024-01-30T01:00:00.000+0100","2024-01-30T18:00:01.180+0100"
6876502,11063,2922,"2024-01-29T01:00:00.000+0100","2024-01-29T16:00:01.160+0100"
6885172,11063,836,"2024-01-30T01:00:00.000+0100","2024-01-31T00:00:01.188+0100"
6891253,11063,104,"2024-01-31T01:00:00.000+0100","2024-02-01T04:30:01.393+0100"
6891254,11063,8,"2024-02-01T01:00:00.000+0100","2024-02-01T04:30:01.417+0100"
6889355,11063,1614,"2024-01-31T01:00:00.000+0100","2024-01-31T20:00:01.386+0100"
6674050,11063,224,"2023-11-23T01:00:00.000+0100","2023-11-23T04:30:06.659+0100"
6892594,11063,9676,"2024-02-01T01:00:00.000+0100","2024-02-01T12:30:01.270+0100"
6874950,11063,1924,"2024-01-29T01:00:00.000+0100","2024-01-29T08:00:01.231+0100"
6894258,11063,768,"2024-02-01T01:00:00.000+0100","2024-02-01T18:00:01.284+0100"
7051083,11063,4164,"2024-02-26T01:00:00.000+0100","2024-02-26T22:00:01.202+0100"
6896971,11063,298,"2024-02-01T01:00:00.000+0100","2024-02-02T04:30:05.903+0100"
6902605,11063,62,"2024-02-02T01:00:00.000+0100","2024-02-03T04:30:06.404+0100"
6900731,11063,768,"2024-02-02T01:00:00.000+0100","2024-02-02T20:00:01.175+0100"
6899168,11063,3616,"2024-02-02T01:00:00.000+0100","2024-02-02T16:00:01.179+0100"
5971171,11063,2552,"2023-05-14T02:00:00.000+0200","2023-05-14T16:00:01.253+0200"
6906842,11063,1581,"2024-02-03T01:00:00.000+0100","2024-02-03T22:00:01.039+0100"
6903154,11063,504,"2024-02-03T01:00:00.000+0100","2024-02-03T08:00:01.259+0100"
6269376,11063,1788,"2023-07-28T02:00:00.000+0200","2023-07-28T18:00:02.686+0200"
6664180,11063,124,"2023-11-19T01:00:00.000+0100","2023-11-19T20:00:01.353+0100"
6662785,11063,1530,"2023-11-19T01:00:00.000+0100","2023-11-19T12:30:01.449+0100"
6664641,11063,116,"2023-11-19T01:00:00.000+0100","2023-11-19T22:00:01.241+0100"
5882067,11063,7102,"2023-04-23T02:00:00.000+0200","2023-04-23T16:00:01.639+0200"
7055718,11063,3647,"2024-02-27T01:00:00.000+0100","2024-02-27T18:00:01.338+0100"
5609369,11063,36,"2023-02-17T01:00:00.000+0100","2023-02-18T00:00:01.452+0100"
6878088,11063,1338,"2024-01-29T01:00:00.000+0100","2024-01-29T20:00:01.315+0100"
6245002,11063,1620,"2023-07-22T02:00:00.000+0200","2023-07-22T20:00:01.732+0200"
6662337,11063,6,"2023-11-19T01:00:00.000+0100","2023-11-19T06:00:01.168+0100"
6893462,11063,5096,"2024-02-01T01:00:00.000+0100","2024-02-01T16:00:01.176+0100"
6006401,11063,24,"2023-05-23T02:00:00.000+0200","2023-05-23T08:00:07.240+0200"
6314701,11063,3014,"2023-08-09T02:00:00.000+0200","2023-08-09T16:00:04.189+0200"
6066977,11063,562,"2023-06-06T02:00:00.000+0200","2023-06-06T22:00:01.281+0200"
5866625,11063,1631,"2023-04-19T02:00:00.000+0200","2023-04-19T22:00:01.461+0200"
5624445,11063,8990,"2023-02-21T01:00:00.000+0100","2023-02-21T12:30:01.370+0100"
6671080,11063,6,"2023-11-21T01:00:00.000+0100","2023-11-22T04:30:02.928+0100"
6265712,11063,222,"2023-07-27T02:00:00.000+0200","2023-07-27T20:00:01.669+0200"
5975992,11063,1726,"2023-05-15T02:00:00.000+0200","2023-05-15T18:00:01.942+0200"
6213819,11063,1374,"2023-07-14T02:00:00.000+0200","2023-07-15T00:00:01.345+0200"
6020195,11063,2431,"2023-05-26T02:00:00.000+0200","2023-05-26T16:00:05.585+0200"
7057711,11063,46,"2024-02-27T01:00:00.000+0100","2024-02-27T22:00:01.061+0100"
6041257,11063,4870,"2023-05-31T02:00:00.000+0200","2023-05-31T20:00:01.231+0200"
6694522,11063,1658,"2023-11-30T01:00:00.000+0100","2023-11-30T08:00:01.565+0100"
6469903,11063,810,"2023-09-20T02:00:00.000+0200","2023-09-20T22:00:01.498+0200"
6466408,11063,582,"2023-09-19T02:00:00.000+0200","2023-09-20T00:00:01.234+0200"
6669333,11063,9051,"2023-11-21T01:00:00.000+0100","2023-11-21T16:00:01.443+0100"
6670074,11063,2032,"2023-11-21T01:00:00.000+0100","2023-11-21T20:00:01.380+0100"
6463892,11063,3140,"2023-09-19T02:00:00.000+0200","2023-09-19T12:30:01.368+0200"
6465329,11063,850,"2023-09-19T02:00:00.000+0200","2023-09-19T20:00:01.446+0200"
6668933,11063,4828,"2023-11-21T01:00:00.000+0100","2023-11-21T12:30:01.211+0100"
6217546,11063,5385,"2023-07-15T02:00:00.000+0200","2023-07-16T00:00:01.636+0200"
6468224,11063,3524,"2023-09-20T02:00:00.000+0200","2023-09-20T16:00:01.417+0200"
6467282,11063,1498,"2023-09-20T02:00:00.000+0200","2023-09-20T08:00:07.296+0200"
6469265,11063,3166,"2023-09-20T02:00:00.000+0200","2023-09-20T20:00:01.245+0200"
6878912,11063,1419,"2024-01-29T01:00:00.000+0100","2024-01-29T22:00:01.247+0100"
6693107,11063,1428,"2023-11-29T01:00:00.000+0100","2023-11-29T20:00:01.324+0100"
6470351,11063,400,"2023-09-20T02:00:00.000+0200","2023-09-21T00:00:01.456+0200"
6033128,11063,1104,"2023-05-29T02:00:00.000+0200","2023-05-29T20:00:01.241+0200"
6213276,11063,1093,"2023-07-14T02:00:00.000+0200","2023-07-14T22:00:01.594+0200"
5788754,11063,6428,"2023-04-01T02:00:00.000+0200","2023-04-01T12:30:01.377+0200"
6002603,11063,2755,"2023-05-20T02:00:00.000+0200","2023-05-22T12:30:01.357+0200"
6668575,11063,1738,"2023-11-21T01:00:00.000+0100","2023-11-21T08:00:01.348+0100"
6670862,11063,308,"2023-11-21T01:00:00.000+0100","2023-11-22T00:00:01.465+0100"
6668251,11063,2,"2023-11-21T01:00:00.000+0100","2023-11-21T04:30:01.265+0100"
6667653,11063,802,"2023-11-20T01:00:00.000+0100","2023-11-20T22:00:01.298+0100"
6668036,11063,224,"2023-11-20T01:00:00.000+0100","2023-11-21T00:00:01.314+0100"
5676610,11063,3958,"2023-03-05T01:00:00.000+0100","2023-03-05T20:00:01.560+0100"
6967135,11063,2213,"2024-02-13T01:00:00.000+0100","2024-02-13T20:00:01.066+0100"
6373061,11063,78,"2023-08-24T02:00:00.000+0200","2023-08-25T04:30:01.811+0200"
6366688,11063,9656,"2023-08-23T02:00:00.000+0200","2023-08-23T12:30:01.399+0200"
6369172,11063,328,"2023-08-23T02:00:00.000+0200","2023-08-24T00:00:01.488+0200"
6368131,11063,428,"2023-08-23T02:00:00.000+0200","2023-08-23T20:00:01.245+0200"
6364415,11063,9154,"2023-08-22T02:00:00.000+0200","2023-08-22T20:00:01.792+0200"
6380088,11063,1852,"2023-08-27T02:00:00.000+0200","2023-08-27T04:30:01.409+0200"
6268344,11063,16,"2023-07-27T02:00:00.000+0200","2023-07-28T12:30:01.258+0200"
5638804,11063,1414,"2023-02-24T01:00:00.000+0100","2023-02-24T22:00:01.046+0100"
6966207,11063,2924,"2024-02-13T01:00:00.000+0100","2024-02-13T18:00:01.395+0100"
6370895,11063,2270,"2023-08-24T02:00:00.000+0200","2023-08-24T16:00:03.212+0200"
6968026,11063,152,"2024-02-13T01:00:00.000+0100","2024-02-13T22:00:01.188+0100"
6169472,11063,2370,"2023-07-03T02:00:00.000+0200","2023-07-03T12:30:01.448+0200"
6959814,11063,1252,"2024-02-12T01:00:00.000+0100","2024-02-12T18:00:01.211+0100"
6962694,11063,48,"2024-02-12T01:00:00.000+0100","2024-02-13T04:30:05.568+0100"
6962695,11063,8,"2024-02-13T01:00:00.000+0100","2024-02-13T04:30:05.594+0100"
6951507,11063,1196,"2024-02-11T01:00:00.000+0100","2024-02-11T12:30:01.410+0100"
6126378,11063,1144,"2023-06-21T02:00:00.000+0200","2023-06-21T22:00:01.462+0200"
5764415,11063,2115,"2023-03-26T01:00:00.000+0100","2023-03-26T16:00:01.557+0200"
6147332,11063,2334,"2023-06-27T02:00:00.000+0200","2023-06-27T16:00:03.939+0200"
6654565,11063,8344,"2023-11-16T01:00:00.000+0100","2023-11-16T16:00:01.246+0100"
5674222,11063,26,"2023-03-05T01:00:00.000+0100","2023-03-05T08:00:01.159+0100"
5839374,11063,2698,"2023-04-13T02:00:00.000+0200","2023-04-13T16:00:01.532+0200"
5857003,11063,5744,"2023-04-17T02:00:00.000+0200","2023-04-17T20:00:01.297+0200"
6347295,11063,888,"2023-08-17T02:00:00.000+0200","2023-08-18T00:00:01.248+0200"
6659380,11063,56,"2023-11-17T01:00:00.000+0100","2023-11-18T04:30:01.722+0100"
6658426,11063,1740,"2023-11-17T01:00:00.000+0100","2023-11-17T20:00:01.503+0100"
6657244,11063,3799,"2023-11-17T01:00:00.000+0100","2023-11-17T12:30:01.399+0100"
6656444,11063,136,"2023-11-17T01:00:00.000+0100","2023-11-17T04:30:02.384+0100"
6654167,11063,4973,"2023-11-16T01:00:00.000+0100","2023-11-16T12:30:01.478+0100"
5739888,11063,5943,"2023-03-20T01:00:00.000+0100","2023-03-20T18:00:04.240+0100"
6656443,11063,36,"2023-11-16T01:00:00.000+0100","2023-11-17T04:30:02.360+0100"
6653400,11063,244,"2023-11-16T01:00:00.000+0100","2023-11-16T04:30:01.573+0100"
6650712,11063,42,"2023-11-15T01:00:00.000+0100","2023-11-15T08:00:01.555+0100"
6380087,11063,1246,"2023-08-26T02:00:00.000+0200","2023-08-27T04:30:01.384+0200"
6362998,11063,4696,"2023-08-22T02:00:00.000+0200","2023-08-22T12:30:01.521+0200"
6376654,11063,164,"2023-08-26T02:00:00.000+0200","2023-08-26T04:30:04.134+0200"
6376653,11063,24,"2023-08-25T02:00:00.000+0200","2023-08-26T04:30:03.992+0200"
6373671,11063,268,"2023-08-25T02:00:00.000+0200","2023-08-25T08:00:04.813+0200"
6371390,11063,1944,"2023-08-24T02:00:00.000+0200","2023-08-24T18:00:01.595+0200"
6139229,11063,638,"2023-06-24T02:00:00.000+0200","2023-06-25T12:30:01.446+0200"
5701541,11063,14,"2023-03-10T01:00:00.000+0100","2023-03-11T18:00:01.351+0100"
5974395,11063,1118,"2023-05-15T02:00:00.000+0200","2023-05-15T08:00:05.926+0200"
6184720,11063,1078,"2023-07-07T02:00:00.000+0200","2023-07-07T12:30:01.583+0200"
6120243,11063,510,"2023-06-19T02:00:00.000+0200","2023-06-20T12:30:01.488+0200"
5983327,11063,6862,"2023-05-17T02:00:00.000+0200","2023-05-17T12:30:01.503+0200"
6150562,11063,790,"2023-06-28T02:00:00.000+0200","2023-06-28T12:30:01.454+0200"
6257979,11063,1740,"2023-07-25T02:00:00.000+0200","2023-07-25T22:00:01.629+0200"
6046988,11063,86,"2023-06-02T02:00:00.000+0200","2023-06-02T04:30:01.374+0200"
5681015,11063,1052,"2023-03-06T01:00:00.000+0100","2023-03-06T20:00:01.392+0100"
5830678,11063,6135,"2023-04-11T02:00:00.000+0200","2023-04-11T16:00:06.125+0200"
6018627,11063,2,"2023-05-25T02:00:00.000+0200","2023-05-26T04:30:04.586+0200"
6262214,11063,228,"2023-07-26T02:00:00.000+0200","2023-07-26T22:00:01.532+0200"
5774034,11063,3312,"2023-03-28T02:00:00.000+0200","2023-03-28T20:00:01.257+0200"
5959376,11063,2854,"2023-05-11T02:00:00.000+0200","2023-05-11T16:00:02.147+0200"
6132969,11063,2136,"2023-06-23T02:00:00.000+0200","2023-06-23T18:00:01.144+0200"
5973865,11063,74,"2023-05-15T02:00:00.000+0200","2023-05-15T04:30:06.838+0200"
5876512,11063,8,"2023-04-22T02:00:00.000+0200","2023-04-22T06:00:01.471+0200"
5897593,11063,868,"2023-04-26T02:00:00.000+0200","2023-04-26T22:00:02.966+0200"
5723445,11063,1276,"2023-03-16T01:00:00.000+0100","2023-03-16T20:00:01.322+0100"
5767493,11063,2044,"2023-03-27T02:00:00.000+0200","2023-03-27T08:00:07.932+0200"
5906600,11063,612,"2023-04-28T02:00:00.000+0200","2023-04-28T22:00:01.183+0200"
6078774,11063,1120,"2023-06-09T02:00:00.000+0200","2023-06-09T20:00:01.605+0200"
6078313,11063,3082,"2023-06-09T02:00:00.000+0200","2023-06-09T18:00:01.643+0200"
6284352,11063,3076,"2023-08-01T02:00:00.000+0200","2023-08-01T12:30:01.863+0200"
5734255,11063,710,"2023-03-19T01:00:00.000+0100","2023-03-19T12:30:01.447+0100"
6206895,11063,1430,"2023-07-13T02:00:00.000+0200","2023-07-13T08:00:01.718+0200"
5962187,11063,1636,"2023-05-11T02:00:00.000+0200","2023-05-12T08:00:03.652+0200"
6208302,11063,1810,"2023-07-13T02:00:00.000+0200","2023-07-13T18:00:01.877+0200"
6283425,11063,218,"2023-07-31T02:00:00.000+0200","2023-08-01T04:30:01.390+0200"
5764413,11063,2524,"2023-03-24T01:00:00.000+0100","2023-03-26T16:00:01.502+0200"
6136157,11063,1692,"2023-06-24T02:00:00.000+0200","2023-06-24T16:00:01.473+0200"
5673586,11063,3580,"2023-03-05T01:00:00.000+0100","2023-03-05T04:30:01.326+0100"
6084021,11063,1810,"2023-06-11T02:00:00.000+0200","2023-06-11T04:30:01.301+0200"
6238082,11063,992,"2023-07-20T02:00:00.000+0200","2023-07-21T00:00:01.467+0200"
